student_id,full_name,age,gender,city,email,group_id,enrollment_date,group_name,course_id,stated_num_students,session_day,session_time,instructor,course_name,category,difficulty_level,duration_weeks,short_description,modules,is_active,score_mean,score_count,max_score_first,total_sessions,attended_sessions,attendance_rate,avg_concept_mastery,min_concept_score,max_concept_score,concepts_passed,total_events,events_forum_post,events_login,events_quiz_attempt,events_resource_download,events_video_watch,total_video_seconds,device_mobile,device_web,0,1,time_spent_minutes,attempts
S0151,Ali AbdelHamid,18,Male,Port Said,ali.abdelhamid@kayfa-student.io,G04,2025-12-10,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,81.65454545454546,11,100,26,24,92.31,81.3875,47.2,100.0,21,74,4,28,9,15,18,12410,23,51,3,0.0,131.0,1.3333333333333333
S0152,Hassan Nasr,23,Male,Tanta,hassan.nasr@kayfa-student.io,G09,2025-12-15,Group 09 — C006,C006,51,Thursday,19:00,Dr. Mona Saad,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,66.30909090909091,11,100,26,22,84.62,62.4125,38.0,95.6,12,61,5,19,10,9,18,10559,26,35,3,2.0,150.0,2.0
S0153,Malak Gamal,23,Male,Tanta,malak.gamal@kayfa-student.io,G07,2025-12-07,Group 07 — C005,C005,70,Wednesday,21:00,Eng. Hossam Refaat,Digital Marketing,Business,Beginner,8,Digital Marketing — hands-on business track at Kayfa.,"[""SEO Basics"", ""Content Strategy"", ""Paid Ads"", ""Funnel Analytics""]",True,67.9090909090909,11,100,26,17,65.38,68.175,44.1,86.3,19,47,3,15,8,8,13,6972,21,26,3,1.0,149.0,1.3333333333333333
S0154,Marwan Halim,20,Female,Alexandria,marwan.halim@kayfa-student.io,G05,2025-12-17,Group 05 — C003,C003,76,Tuesday,1800,Eng. Khaled Adel,Web Development,Programming,Intermediate,16,Web Development — hands-on programming track at Kayfa.,"[""HTML & Semantics"", ""CSS Layout"", ""JavaScript DOM"", ""HTTP & APIs"", ""Responsive Design""]",True,79.34545454545454,11,100,26,20,76.92,80.62083333333334,63.3,100.0,24,59,2,21,7,8,21,11051,19,40,3,2.0,98.66666666666667,1.6666666666666667
S0155,Rana Shawky,26,Female,Fayoum,rana.shawky@kayfa-student.io,G08,2025-12-11,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,69.64545454545454,11,100,26,22,84.62,77.5625,48.7,100.0,22,58,11,20,7,10,10,6136,21,37,3,1.0,108.33333333333333,1.3333333333333333
S0156,Mariam ElShafei,24,Female,Mansoura,mariam.elshafei@kayfa-student.io,G06,2025-12-18,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,75.2,11,100,26,25,96.15,71.36666666666666,47.2,88.2,20,75,7,31,8,10,19,10775,25,50,3,0.0,81.0,1.3333333333333333
S0157,Esraa ElBaz,23,Female,Ismailia,esraa.elbaz@kayfa-student.io,G07,2025-12-01,Group 07 — C005,C005,70,Wednesday,21:00,Eng. Hossam Refaat,Digital Marketing,Business,Beginner,8,Digital Marketing — hands-on business track at Kayfa.,"[""SEO Basics"", ""Content Strategy"", ""Paid Ads"", ""Funnel Analytics""]",True,57.00909090909091,11,100,26,17,65.38,58.56666666666666,42.0,74.0,10,53,4,25,11,3,10,4682,24,29,3,3.0,101.0,1.3333333333333333
S0158,Mahmoud Saad,26,Female,Giza,mahmoud.saad@kayfa-student.io,G03,2025-12-10,Group 03 — C002,C002,67,Sunday,6 PM,Dr. Laila ElBaz,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,78.39090909090909,11,100,26,25,96.15,77.9875,41.7,95.1,21,69,2,29,12,7,19,12048,19,50,3,1.0,61.666666666666664,2.3333333333333335
S0159,Menna Hassan,22,Male,Ismailia,menna.hassan@kayfa-student.io,G08,2025-12-02,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,71.61818181818181,11,100,26,23,88.46,73.1375,59.7,95.9,23,85,3,33,13,13,23,14954,27,58,3,0.0,142.33333333333334,2.3333333333333335
S0160,Nour Shawky,20,Female,Giza,nour.shawky@kayfa-student.io,G03,2025-12-02,Group 03 — C002,C002,67,Sunday,6 PM,Dr. Laila ElBaz,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,65.46363636363637,11,100,26,20,76.92,68.81666666666666,33.5,94.2,17,55,4,16,6,8,21,10244,31,24,3,2.0,85.0,1.6666666666666667
S0161,Ziad AbdelHamid,22,Female,Fayoum,ziad.abdelhamid@kayfa-student.io,G06,2025-12-18,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,80.98181818181818,11,100,26,23,88.46,80.35000000000001,50.7,100.0,21,63,8,17,11,11,16,7675,29,34,3,3.0,98.0,1.0
S0162,Omar Ramadan,19,Female,Mansoura,omar.ramadan@kayfa-student.io,G09,2025-12-01,Group 09 — C006,C006,51,Thursday,19:00,Dr. Mona Saad,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,75.93636363636364,11,100,26,24,92.31,77.22916666666667,58.3,96.4,22,54,3,22,6,8,15,8802,18,36,3,2.0,66.66666666666667,1.3333333333333333
S0163,Karim Kamel,20,F,Fayoum,karim.kamel@kayfa-student.io,G02,2025-12-09,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,68.26363636363637,11,100,26,23,88.46,72.03333333333333,49.7,89.1,21,81,4,33,11,10,23,12640,34,47,4,2.0,112.75,1.0
S0164,Mohamed Ibrahim,17,Female,Cairo,mohamed.ibrahim@kayfa-student.io,G03,2025-12-14,Group 03 — C002,C002,67,Sunday,6 PM,Dr. Laila ElBaz,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,72.7090909090909,11,100,26,22,84.62,67.9375,39.7,100.0,17,71,8,16,9,11,27,15937,28,43,3,1.0,130.66666666666666,1.6666666666666667
S0165,Nada Saad,21,Male,Asyut,nada.saad@kayfa-student.io,G05,2025-12-08,Group 05 — C003,C003,76,Tuesday,1800,Eng. Khaled Adel,Web Development,Programming,Intermediate,16,Web Development — hands-on programming track at Kayfa.,"[""HTML & Semantics"", ""CSS Layout"", ""JavaScript DOM"", ""HTTP & APIs"", ""Responsive Design""]",True,88.60909090909091,11,100,26,25,96.15,90.51666666666667,74.9,100.0,24,85,3,35,14,12,21,15539,37,48,3,1.0,113.66666666666667,1.6666666666666667
S0166,Amr ElSayed,25,Male,Giza,amr.elsayed@kayfa-student.io,G07,2025-12-12,Group 07 — C005,C005,70,Wednesday,21:00,Eng. Hossam Refaat,Digital Marketing,Business,Beginner,8,Digital Marketing — hands-on business track at Kayfa.,"[""SEO Basics"", ""Content Strategy"", ""Paid Ads"", ""Funnel Analytics""]",True,62.66363636363636,11,100,26,20,76.92,67.61666666666666,43.5,100.0,15,35,1,13,8,4,9,3793,19,16,3,3.0,116.0,1.3333333333333333
S0167,Mariam Farouk,24,Male,Mansoura,mariam.farouk@kayfa-student.io,G07,2025-12-13,Group 07 — C005,C005,70,Wednesday,21:00,Eng. Hossam Refaat,Digital Marketing,Business,Beginner,8,Digital Marketing — hands-on business track at Kayfa.,"[""SEO Basics"", ""Content Strategy"", ""Paid Ads"", ""Funnel Analytics""]",True,64.24545454545455,11,100,26,23,88.46,64.04166666666667,42.6,86.3,16,59,5,23,8,10,13,7124,28,31,3,3.0,140.66666666666666,1.3333333333333333
S0168,Menna Gamal,17,Male,Fayoum,menna.gamal@kayfa-student.io,G08,2025-12-13,Group 08 — C006,C006,60,Saturday,17:00,Dr. Laila ElBaz,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,52.21818181818182,11,100,26,20,76.92,49.70416666666667,22.1,66.1,4,66,3,22,14,13,14,6935,29,37,3,2.0,144.33333333333334,1.6666666666666667
S0169,Tarek Mahmoud,25,Female,Zagazig,tarek.mahmoud@kayfa-student.io,G05,2025-12-14,Group 05 — C003,C003,76,Tuesday,1800,Eng. Khaled Adel,Web Development,Programming,Intermediate,16,Web Development — hands-on programming track at Kayfa.,"[""HTML & Semantics"", ""CSS Layout"", ""JavaScript DOM"", ""HTTP & APIs"", ""Responsive Design""]",True,65.69090909090909,11,100,26,25,96.15,70.90416666666667,48.2,95.4,18,61,4,23,11,8,15,8887,23,38,3,1.0,72.66666666666667,1.6666666666666667
S0170,Nada ElBaz,22,Female,Fayoum,nada.elbaz@kayfa-student.io,G05,2025-12-13,Group 05 — C003,C003,76,Tuesday,1800,Eng. Khaled Adel,Web Development,Programming,Intermediate,16,Web Development — hands-on programming track at Kayfa.,"[""HTML & Semantics"", ""CSS Layout"", ""JavaScript DOM"", ""HTTP & APIs"", ""Responsive Design""]",True,59.3,11,100,26,20,76.92,60.199999999999996,35.8,73.7,14,65,4,29,7,11,14,7981,25,40,3,1.0,125.33333333333333,1.6666666666666667
S0171,Mona Nasr,22,Female,Giza,mona.nasr@kayfa-student.io,G05,2025-12-04,Group 05 — C003,C003,76,Tuesday,1800,Eng. Khaled Adel,Web Development,Programming,Intermediate,16,Web Development — hands-on programming track at Kayfa.,"[""HTML & Semantics"", ""CSS Layout"", ""JavaScript DOM"", ""HTTP & APIs"", ""Responsive Design""]",True,64.78181818181818,11,100,26,23,88.46,60.69583333333333,34.3,81.6,13,51,5,19,6,10,11,5525,28,23,3,2.0,104.33333333333333,1.0
S0172,Rana ElShafei,24,Female,Tanta,rana.elshafei@kayfa-student.io,G04,2025-12-08,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,66.93636363636364,11,100,26,18,69.23,64.675,19.5,91.2,16,42,2,17,5,5,13,5903,20,22,3,3.0,106.0,1.6666666666666667
S0173,Dina Gamal,19,Male,Port Said,dina.gamal@kayfa-student.io,G01,2025-12-20,Group 01 — C001,C001,52,Thursday,16:00,Eng. Khaled Adel,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,69.33636363636364,11,100,27,20,74.07,67.2375,40.3,90.6,18,47,3,11,7,10,16,8174,17,30,3,2.0,131.33333333333334,1.3333333333333333
S0174,Rowan Habib,27,Female,Mansoura,rowan.habib@kayfa-student.io,G01,2025-12-19,Group 01 — C001,C001,52,Thursday,16:00,Eng. Khaled Adel,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,66.25454545454545,11,100,26,22,84.62,61.833333333333336,30.8,97.5,15,59,2,18,8,10,21,12947,28,31,3,2.0,100.33333333333333,1.6666666666666667
S0175,Hossam Darwish,17,Female,Alexandria,hossam.darwish@kayfa-student.io,G06,2025-12-05,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,78.58181818181818,11,100,26,25,96.15,85.0625,63.5,100.0,24,84,7,31,11,15,20,13050,31,53,3,0.0,74.66666666666667,1.3333333333333333
S0176,Mahmoud Mansour,23,Female,Cairo,mahmoud.mansour@kayfa-student.io,G02,2025-12-19,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,74.8,11,100,26,22,84.62,78.0,53.4,100.0,23,64,3,21,11,15,14,8397,29,35,3,1.0,121.0,2.0
S0177,Khaled Mansour,24,Female,Ismailia,khaled.mansour@kayfa-student.io,G06,2025-12-15,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,80.2090909090909,11,100,26,22,84.62,81.28333333333333,60.8,100.0,24,52,4,15,14,7,12,7818,24,28,3,0.0,135.66666666666666,1.6666666666666667
S0178,Ziad ElGhandour,22,Female,Alexandria,ziad.elghandour@kayfa-student.io,G03,2025-12-05,Group 03 — C002,C002,67,Sunday,6 PM,Dr. Laila ElBaz,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,70.78181818181818,11,100,26,18,69.23,73.37083333333334,41.0,100.0,19,60,8,26,7,6,13,6919,20,40,3,0.0,145.66666666666666,1.3333333333333333
S0179,Esraa Awad,17,Female,Zagazig,esraa.awad@kayfa-student.io,G05,2025-12-19,Group 05 — C003,C003,76,Tuesday,1800,Eng. Khaled Adel,Web Development,Programming,Intermediate,16,Web Development — hands-on programming track at Kayfa.,"[""HTML & Semantics"", ""CSS Layout"", ""JavaScript DOM"", ""HTTP & APIs"", ""Responsive Design""]",True,65.58181818181818,11,100,26,26,100.0,64.62916666666666,52.4,87.1,15,67,3,24,10,14,16,10390,23,44,3,0.0,105.33333333333333,2.0
S0180,Omar Saad,26,Male,Ismailia,omar.saad@kayfa-student.io,G02,2025-12-10,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,71.0909090909091,11,100,26,23,88.46,72.96249999999999,55.4,88.6,20,57,5,21,6,6,19,10343,21,36,3,1.0,165.33333333333334,2.0
S0181,Dina Hassan,19,Female,Asyut,dina.hassan@kayfa-student.io,G09,2025-12-08,Group 09 — C006,C006,51,Thursday,19:00,Dr. Mona Saad,Machine Learning Basics,Analytics,Advanced,16,Machine Learning Basics — hands-on analytics track at Kayfa.,"[""Regression"", ""Classification"", ""Overfitting & Regularization"", ""Feature Engineering"", ""Model Evaluation"", ""Clustering""]",True,62.345454545454544,11,100,26,26,100.0,62.07916666666667,21.5,83.9,14,55,7,18,4,6,20,11491,16,39,3,0.0,162.33333333333334,1.6666666666666667
S0182,Nour ElShafei,17,Female,Zagazig,nour.elshafei@kayfa-student.io,G02,2025-12-10,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,84.70909090909092,11,100,26,24,92.31,84.25416666666666,53.7,100.0,22,60,2,21,10,11,16,10877,20,40,3,0.0,149.33333333333334,1.6666666666666667
S0183,Esraa Hassan,30,Female,Port Said,esraa.hassan@kayfa-student.io,G02,2025-12-14,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,87.78181818181818,11,100,26,21,80.77,80.675,54.2,100.0,23,79,4,24,12,13,26,16719,34,45,3,0.0,110.33333333333333,1.6666666666666667
S0184,Menna ElBaz,21,Female,Ismailia,menna.elbaz@kayfa-student.io,G04,2025-12-13,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,73.85454545454546,11,100,26,22,84.62,75.67083333333333,46.1,100.0,20,59,3,21,4,9,22,12473,32,27,3,2.0,123.33333333333333,1.3333333333333333
S0185,Mahmoud Mansour,27,Female,Giza,mahmoud.mansour@kayfa-student.io,G02,2025-12-03,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,77.72727272727273,11,100,26,20,76.92,76.60833333333333,51.8,100.0,22,52,3,19,6,2,22,13124,22,30,3,2.0,112.0,2.0
S0186,Ziad Saad,24,m,Fayoum,ziad.saad@kayfa-student.io,G02,2025-12-05,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,79.89090909090909,11,100,26,23,88.46,79.39999999999999,41.2,100.0,22,73,2,32,10,8,21,13080,31,42,3,1.0,126.33333333333333,1.0
S0187,Ziad Soliman,20,Male,Ismailia,ziad.soliman@kayfa-student.io,G06,2025-12-14,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,68.71818181818182,11,100,26,20,76.92,71.22083333333333,53.5,86.8,21,66,4,25,12,9,16,9097,28,38,3,2.0,122.33333333333333,1.3333333333333333
S0188,Sara Gamal,21,Male,Zagazig,sara.gamal@kayfa-student.io,G02,2025-12-17,Group 02 — C001,C001,56,Thursday,18:00,Dr. Mona Saad,Data Analytics Fundamentals,Analytics,Beginner,12,Data Analytics Fundamentals — hands-on analytics track at Kayfa.,"[""Spreadsheets & Tabular Data"", ""Descriptive Statistics"", ""Data Cleaning"", ""GroupBy & Aggregation"", ""Joins & Merges"", ""Data Visualization Basics""]",True,73.66363636363636,11,100,26,20,76.92,74.05,42.1,100.0,18,83,7,27,15,12,22,14423,35,48,3,1.0,115.0,1.3333333333333333
S0189,Mariam Nasr,19,Female,Giza,mariam.nasr@kayfa-student.io,G04,2025-12-09,Group 04 — C002,C002,65,Saturday,16:00,Eng. Hossam Refaat,Python Programming,Programming,Beginner,14,Python Programming — hands-on programming track at Kayfa.,"[""Variables & Types"", ""Control Flow"", ""Functions"", ""Data Structures"", ""Recursion"", ""File I/O"", ""Error Handling""]",True,69.60000000000001,11,100,26,23,88.46,67.57083333333334,29.0,96.3,17,53,3,18,8,8,16,8130,23,30,3,2.0,76.33333333333333,1.6666666666666667
S0190,Rana Ibrahim,18,Female,Tanta,rana.ibrahim@kayfa-student.io,G06,2025-12-11,Group 06 — C004,C004,56,Saturday,17:00,Dr. Mona Saad,UI/UX Design,Design,Beginner,10,UI/UX Design — hands-on design track at Kayfa.,"[""Design Principles"", ""Wireframing"", ""Color Theory"", ""Prototyping"", ""Usability Testing""]",True,73.96363636363637,11,100,26,21,80.77,76.95,51.6,100.0,22,64,6,24,9,7,18,11348,19,45,3,0.0,88.33333333333333,2.0
